backend,specimen,anatomy,method,condition,level,draw,retention,virtual_target_rms_displacement_mm,registration_recall,rotation_error_deg,translation_error_mm,registration_only_seconds,fitness,error
,specimen04,fibula,all_refined,5deg_5mm,1,4,1.0,0.9175750584126732,1.0,0.6869783572543,0.9072393254855992,0.09670080299838446,0.9631666666666666,
,specimen04,fibula,all_refined,10deg_10mm,2,0,1.0,0.9175750584125827,1.0,0.6869783572500555,0.9081361890759754,0.10281287800171413,0.9631666666666666,
,specimen04,fibula,all_refined,10deg_10mm,2,1,1.0,0.9175750584125996,1.0,0.6869783572521777,0.8958667612157173,0.10033651601406746,0.9631666666666666,
,specimen04,fibula,all_refined,10deg_10mm,2,2,1.0,0.9175750584126168,1.0,0.6869783572574832,0.9039245559351835,0.10823973699007183,0.9631666666666666,
,specimen04,fibula,all_refined,10deg_10mm,2,3,1.0,0.9175750584126423,1.0,0.6869783572511167,0.902058156254797,0.09709343299618922,0.9631666666666666,
,specimen04,fibula,all_refined,10deg_10mm,2,4,1.0,0.9175750584126059,1.0,0.6869783572511167,0.8978399924146,0.09230477499659173,0.9631666666666666,
,specimen04,fibula,all_refined,20deg_20mm,3,0,1.0,0.9175750584126309,1.0,0.6869783572511167,0.9003407000118726,0.10014639800647274,0.9631666666666666,
,specimen04,fibula,all_refined,20deg_20mm,3,1,1.0,0.9175750584126086,1.0,0.6869783572479334,0.8952649217792713,0.09796863200608641,0.9631666666666666,
,specimen04,fibula,all_refined,20deg_20mm,3,2,1.0,0.9175750584125671,1.0,0.6869783572532389,0.9217960256084735,0.09460313798626885,0.9631666666666666,
,specimen04,fibula,all_refined,20deg_20mm,3,3,1.0,0.9175750584126297,1.0,0.6869783572553609,0.8998114380294371,0.09470087100635283,0.9631666666666666,
,specimen04,fibula,all_refined,20deg_20mm,3,4,1.0,0.9175750584126086,1.0,0.6869783572500555,0.9032043155608265,0.09969621698837727,0.9631666666666666,
,specimen04,fibula,random_policy,aligned,0,0,0.9,1.0136935523782566,1.0,0.7379325709267706,1.0008122418162684,0.07693342299899086,0.9618333333333333,
,specimen04,fibula,random_policy,5deg_5mm,1,0,0.9,1.0136935523783042,1.0,0.7379325709247949,0.9969067613778375,0.07348535599885508,0.9618333333333333,
,specimen04,fibula,random_policy,5deg_5mm,1,1,0.9,1.0136935523782875,1.0,0.7379325709218314,1.007843941792337,0.08038339798804373,0.9618333333333333,
,specimen04,fibula,random_policy,5deg_5mm,1,2,0.9,1.0136935523782613,1.0,0.7379325709277584,1.0086079397077212,0.0817108119954355,0.9618333333333333,
,specimen04,fibula,random_policy,5deg_5mm,1,3,0.9,1.0136935523783226,1.0,0.7379325709257828,1.0082240064551256,0.07961289200466126,0.9618333333333333,
,specimen04,fibula,random_policy,5deg_5mm,1,4,0.9,1.013693552378295,1.0,0.7379325709257828,1.0058405208819148,0.07887846298399381,0.9618333333333333,
,specimen04,fibula,random_policy,10deg_10mm,2,0,0.9,1.0136935523782278,1.0,0.7379325709277584,1.008141176891393,0.08117502499953844,0.9618333333333333,
,specimen04,fibula,random_policy,10deg_10mm,2,1,0.9,1.013693552378318,1.0,0.7379325709257828,0.9966906124181545,0.08155532300588675,0.9618333333333333,
,specimen04,fibula,random_policy,10deg_10mm,2,2,0.9,1.0136935523782777,1.0,0.737932570923807,1.0011888965449012,0.08550219400785863,0.9618333333333333,
,specimen04,fibula,random_policy,10deg_10mm,2,3,0.9,1.0136935523782726,1.0,0.7379325709257828,1.002825626685661,0.08313513998291455,0.9618333333333333,
,specimen04,fibula,random_policy,10deg_10mm,2,4,0.9,1.013693552378317,1.0,0.737932570923807,0.9963873957966013,0.08286015698104165,0.9618333333333333,
,specimen04,fibula,random_policy,20deg_20mm,3,0,0.9,1.0136935523782298,1.0,0.7379325709257828,1.0032350406296975,0.08716271299635991,0.9618333333333333,
,specimen04,fibula,random_policy,20deg_20mm,3,1,0.9,1.0136935523782387,1.0,0.7379325709267706,0.9945055479573843,0.07798397398437373,0.9618333333333333,
,specimen04,fibula,random_policy,20deg_20mm,3,2,0.9,1.0136935523782702,1.0,0.7379325709228193,1.018018442368148,0.0818928689986933,0.9618333333333333,
,specimen04,fibula,random_policy,20deg_20mm,3,3,0.9,1.013693552378179,1.0,0.737932570923807,1.0020443864117519,0.08414189299219288,0.9618333333333333,
,specimen04,fibula,random_policy,20deg_20mm,3,4,0.9,1.0136935523782298,1.0,0.7379325709257828,1.0015716469230849,0.08767953899223357,0.9618333333333333,
,specimen04,fibula,geometry_policy,aligned,0,0,0.9,0.48059565910425633,1.0,0.38419750399040237,0.4612691095370904,0.08304357301676646,0.9955,
,specimen04,fibula,geometry_policy,5deg_5mm,1,0,0.9,0.4814861855869347,1.0,0.3847219503649201,0.45355784824380707,0.10798055300256237,0.9955,
,specimen04,fibula,geometry_policy,5deg_5mm,1,1,0.9,0.48059565910447904,1.0,0.3841975039828132,0.47204902285592115,0.08902823197422549,0.9955,
,specimen04,fibula,geometry_policy,5deg_5mm,1,2,0.9,0.48059565910430496,1.0,0.3841975039866078,0.4653422950315852,0.09297024001716636,0.9955,
,specimen04,fibula,geometry_policy,5deg_5mm,1,3,0.9,0.48148618558683787,1.0,0.3847219503649201,0.46824347778460934,0.11196223000297323,0.9955,
,specimen04,fibula,geometry_policy,5deg_5mm,1,4,0.9,0.48148618558681777,1.0,0.3847219503743936,0.4617604478794773,0.11247021501185372,0.9955,
,specimen04,fibula,geometry_policy,10deg_10mm,2,0,0.9,0.4814861855868412,1.0,0.38472195036870954,0.45614578527171845,0.11136530200019479,0.9955,
,specimen04,fibula,geometry_policy,10deg_10mm,2,1,0.9,0.4814861855867134,1.0,0.3847219503781831,0.4467393539905475,0.11382841700105928,0.9955,
,specimen04,fibula,geometry_policy,10deg_10mm,2,2,0.9,0.48148618558691714,1.0,0.3847219503630254,0.4672521025119585,0.11025253901607357,0.9955,
,specimen04,fibula,geometry_policy,10deg_10mm,2,3,0.9,0.480595659104405,1.0,0.3841975039866078,0.4490658645253082,0.09123641299083829,0.9955,
,specimen04,fibula,geometry_policy,10deg_10mm,2,4,0.9,0.48148618558676476,1.0,0.38472195036870954,0.4576651785248311,0.10914387198863551,0.9955,
,specimen04,fibula,geometry_policy,20deg_20mm,3,0,0.9,0.48059565910428936,1.0,0.38419750399040237,0.4410349701930176,0.09025227098027244,0.9955,
,specimen04,fibula,geometry_policy,20deg_20mm,3,1,0.9,0.48148618558669093,1.0,0.38472195037060425,0.45470834999534193,0.11463051300961524,0.9955,
,specimen04,fibula,geometry_policy,20deg_20mm,3,2,0.9,0.4814861855867823,1.0,0.38472195038197243,0.4872693031627653,0.1097531590203289,0.9955,
,specimen04,fibula,geometry_policy,20deg_20mm,3,3,0.9,0.48148618558669204,1.0,0.38472195037628837,0.44451076482572793,0.11199316300917417,0.9955,
,specimen04,fibula,geometry_policy,20deg_20mm,3,4,0.9,0.4805956591042723,1.0,0.384197503994197,0.46459472909513566,0.08854453099775128,0.9955,
,specimen04,fibula,pfad_policy,aligned,0,0,0.9,1.192889921906985,1.0,0.6882193870068323,1.179044034237525,0.06733830401208252,0.9998333333333334,
,specimen04,fibula,pfad_policy,5deg_5mm,1,0,0.9,1.192889921839521,1.0,0.6882193865810426,1.1728688025286447,0.07058072701329365,0.9998333333333334,
,specimen04,fibula,pfad_policy,5deg_5mm,1,1,0.9,1.1928899218395166,1.0,0.6882193865799835,1.1870242095827956,0.0723158149921801,0.9998333333333334,
,specimen04,fibula,pfad_policy,5deg_5mm,1,2,0.9,1.1928899219069555,1.0,0.6882193870184832,1.187766502613542,0.07106593900243752,0.9998333333333334,
,specimen04,fibula,pfad_policy,5deg_5mm,1,3,0.9,1.1928899219069182,1.0,0.6882193870163649,1.1878163792250283,0.05129238902009092,0.9998333333333334,
,specimen04,fibula,pfad_policy,5deg_5mm,1,4,0.9,1.1928899219069862,1.0,0.6882193870131874,1.1841427327240015,0.07208047801395878,0.9998333333333334,
,specimen04,fibula,pfad_policy,10deg_10mm,2,0,0.9,1.192889921839466,1.0,0.6882193865873977,1.1842999049788872,0.07005787699017674,0.9998333333333334,
,specimen04,fibula,pfad_policy,10deg_10mm,2,1,0.9,1.1928899219069746,1.0,0.6882193870174241,1.1691300075059172,0.07065135799348354,0.9998333333333334,
,specimen04,fibula,pfad_policy,10deg_10mm,2,2,0.9,1.1928899219069793,1.0,0.6882193870174241,1.1782348736182233,0.07144640901242383,0.9998333333333334,
,specimen04,fibula,pfad_policy,10deg_10mm,2,3,0.9,1.19288992183954,1.0,0.6882193865810426,1.1768321857579536,0.07337196700973436,0.9998333333333334,
,specimen04,fibula,pfad_policy,10deg_10mm,2,4,0.9,14.937537571243203,0.0,30.312334934435906,13.139392828472193,0.18106477698893286,0.9746666666666667,
,specimen04,fibula,pfad_policy,20deg_20mm,3,0,0.9,1.1928899218394968,1.0,0.688219386583161,1.170122305661711,0.06997594001586549,0.9998333333333334,
,specimen04,fibula,pfad_policy,20deg_20mm,3,1,0.9,1.1928899219069922,1.0,0.6882193870142466,1.1668693685953542,0.07066426399978809,0.9998333333333334,
,specimen04,fibula,pfad_policy,20deg_20mm,3,2,0.9,1.192889921906966,1.0,0.6882193870142466,1.1893996971189416,0.05157177199725993,0.9998333333333334,
,specimen04,fibula,pfad_policy,20deg_20mm,3,3,0.9,1.1928899218395304,1.0,0.6882193865821019,1.1717156922924665,0.07291016899398528,0.9998333333333334,
,specimen04,fibula,pfad_policy,20deg_20mm,3,4,0.9,1.1928899218395472,1.0,0.6882193865768059,1.1728434912741177,0.07240945301600732,0.9998333333333334,
,specimen05,foot,raw,aligned,0,0,,4.367374346115295,1.0,2.2714504170243,2.084298335698157,0.14579948000027798,0.8428333333333333,
,specimen05,foot,raw,5deg_5mm,1,0,,4.35021414699264,1.0,2.2621804558352996,1.89935883430289,0.16655596499913372,0.8428333333333333,
,specimen05,foot,raw,5deg_5mm,1,1,,4.350214146960748,1.0,2.262180455820796,2.1176594572536405,0.15769746000296436,0.8428333333333333,
,specimen05,foot,raw,5deg_5mm,1,2,,4.367373806242275,1.0,2.271450232021076,2.1863743697098124,0.15835134399821982,0.8428333333333333,
,specimen05,foot,raw,5deg_5mm,1,3,,4.36737434611531,1.0,2.271450417025263,2.0373874082757535,0.14720408999710344,0.8428333333333333,
,specimen05,foot,raw,5deg_5mm,1,4,,4.367374346115296,1.0,2.271450417023979,1.9759198161810345,0.14633234799839556,0.8428333333333333,
,specimen05,foot,raw,10deg_10mm,2,0,,4.367311359430686,1.0,2.2712750532033983,1.7426362948539835,0.14650451400666498,0.8428333333333333,
,specimen05,foot,raw,10deg_10mm,2,1,,4.350214146992603,1.0,2.262180455835622,2.4378088237622135,0.1680429129919503,0.8428333333333333,
,specimen05,foot,raw,10deg_10mm,2,2,,4.367375804158156,1.0,2.271451292982485,2.0492777597299776,0.16197666700463742,0.8428333333333333,
,specimen05,foot,raw,10deg_10mm,2,3,,4.3673758300419205,1.0,2.2714513042323334,1.7690521765038838,0.14585284900385886,0.8428333333333333,
,specimen05,foot,raw,10deg_10mm,2,4,,4.367375804135567,1.0,2.271451292970608,2.0148768776906216,0.1613026830018498,0.8428333333333333,
,specimen05,foot,raw,20deg_20mm,3,0,,4.36723877795717,1.0,2.2712309368266452,1.6670888928877108,0.1606242379930336,0.8428333333333333,
,specimen05,foot,raw,20deg_20mm,3,1,,4.350214146960804,1.0,2.2621804558198293,1.9758685447379614,0.16868928400799632,0.8428333333333333,
,specimen05,foot,raw,20deg_20mm,3,2,,4.350214146992655,1.0,2.2621804558359444,1.7244025029772123,0.1692041420028545,0.8428333333333333,
,specimen05,foot,raw,20deg_20mm,3,3,,4.350214065785122,1.0,2.2621804176063476,1.8067922443940734,0.17451151899877004,0.8428333333333333,
,specimen05,foot,raw,20deg_20mm,3,4,,4.35021416428127,1.0,2.2621804672662753,2.7454885908456776,0.17450272699352354,0.8428333333333333,
,specimen05,foot,all_refined,aligned,0,0,1.0,4.157966781515136,1.0,2.133335497363861,2.063043997910936,0.15978362900204957,0.8485,
,specimen05,foot,all_refined,5deg_5mm,1,0,1.0,4.157966781521526,1.0,2.1333354973676206,1.8894413905160177,0.16239459699136205,0.8485,
,specimen05,foot,all_refined,5deg_5mm,1,1,1.0,4.157966781496424,1.0,2.1333354973549756,2.089528503951251,0.15792082899133675,0.8485,
,specimen05,foot,all_refined,5deg_5mm,1,2,1.0,4.157966781496349,1.0,2.1333354973532663,2.1526573374368505,0.16280977698625065,0.8485,
,specimen05,foot,all_refined,5deg_5mm,1,3,1.0,4.157966781515117,1.0,2.133335497364203,2.012629218415134,0.15957919499487616,0.8485,
,specimen05,foot,all_refined,5deg_5mm,1,4,1.0,4.157966781521514,1.0,2.1333354973662537,1.9637083850150303,0.1577190310053993,0.8485,
,specimen05,foot,all_refined,10deg_10mm,2,0,1.0,4.15796678149634,1.0,2.1333354973542917,1.7457911462529032,0.15620054199825972,0.8485,
,specimen05,foot,all_refined,10deg_10mm,2,1,1.0,4.157966781496389,1.0,2.1333354973536083,2.392040790532646,0.1512353849830106,0.8485,
,specimen05,foot,all_refined,10deg_10mm,2,2,1.0,4.157966781496389,1.0,2.1333354973542917,2.025211059865918,0.15849046199582517,0.8485,
,specimen05,foot,all_refined,10deg_10mm,2,3,1.0,4.157966781521411,1.0,2.1333354973659118,1.7761809101948756,0.1563119009952061,0.8485,
,specimen05,foot,all_refined,10deg_10mm,2,4,1.0,4.157486321575909,1.0,2.132696043858465,1.9888695283372655,0.15612635598517954,0.8485,
,specimen05,foot,all_refined,20deg_20mm,3,0,1.0,4.1579667815214085,1.0,2.133335497368988,1.6719957066258868,0.15739471002598293,0.8485,
,specimen05,foot,all_refined,20deg_20mm,3,1,1.0,4.157966781496344,1.0,2.1333354973549756,1.9725115429182143,0.15962377897812985,0.8485,
,specimen05,foot,all_refined,20deg_20mm,3,2,1.0,4.15796678149639,1.0,2.1333354973542917,1.7043802662607996,0.16185337901697494,0.8485,
,specimen05,foot,all_refined,20deg_20mm,3,3,1.0,4.157486239128263,1.0,2.132695998976835,1.814068452965196,0.16480088199023157,0.8485,
,specimen05,foot,all_refined,20deg_20mm,3,4,1.0,4.157486397510417,1.0,2.1326960810822797,2.6758738407844365,0.16362127600586973,0.8485,
,specimen05,foot,random_policy,aligned,0,0,0.9,4.220174995078696,1.0,2.125908468948858,2.035527460001176,0.16005903299083002,0.8365,
,specimen05,foot,random_policy,5deg_5mm,1,0,0.9,4.220174951754491,1.0,2.125908449349167,1.8656137803834771,0.16101313900435343,0.8365,
,specimen05,foot,random_policy,5deg_5mm,1,1,0.9,4.220174995078713,1.0,2.125908468948515,2.0756508396380857,0.1650901620159857,0.8365,
,specimen05,foot,random_policy,5deg_5mm,1,2,0.9,4.2201749950777785,1.0,2.125908468947486,2.1365191559102144,0.16274817701196298,0.8365,
,specimen05,foot,random_policy,5deg_5mm,1,3,0.9,4.220174951754465,1.0,2.12590844934951,1.9984293091004537,0.16612188899307512,0.8365,
,specimen05,foot,random_policy,5deg_5mm,1,4,0.9,4.2201749950787155,1.0,2.125908468950573,1.9307441431774939,0.16656566099845804,0.8365,
,specimen05,foot,random_policy,10deg_10mm,2,0,0.9,4.220174995077779,1.0,2.125908468949544,1.713455368182206,0.16309033500147052,0.8365,
,specimen05,foot,random_policy,10deg_10mm,2,1,0.9,4.220174995078734,1.0,2.125908468948858,2.3720703450346625,0.16196133202174678,0.8365,
,specimen05,foot,random_policy,10deg_10mm,2,2,0.9,4.220174951754469,1.0,2.125908449349167,2.008845802159628,0.16242255800170824,0.8365,
,specimen05,foot,random_policy,10deg_10mm,2,3,0.9,4.220174995078734,1.0,2.125908468948515,1.7327445246740367,0.15880163799738511,0.8365,
,specimen05,foot,random_policy,10deg_10mm,2,4,0.9,4.2201749950787075,1.0,2.1259084689481718,1.9799327347891236,0.1643868790124543,0.8365,
,specimen05,foot,random_policy,20deg_20mm,3,0,0.9,4.220174985529081,1.0,2.1259084644074115,1.6370941638571106,0.1638113590015564,0.8365,
,specimen05,foot,random_policy,20deg_20mm,3,1,0.9,4.220174995077826,1.0,2.125908468948858,1.89137061433728,0.16355337799177505,0.8365,
,specimen05,foot,random_policy,20deg_20mm,3,2,0.9,4.217841958499924,1.0,2.1272779109699558,1.719314551463597,0.15383250900777057,0.8365,
,specimen05,foot,random_policy,20deg_20mm,3,3,0.9,4.220174995077946,1.0,2.125908468949544,1.7758510386500672,0.16649134099134244,0.8365,
,specimen05,foot,random_policy,20deg_20mm,3,4,0.9,4.220174995077694,1.0,2.125908468948515,2.666897326993854,0.1642441959993448,0.8365,
,specimen05,foot,geometry_policy,aligned,0,0,1.0,4.157966781515136,1.0,2.133335497363861,2.063043997910936,0.15978362900204957,0.8485,
,specimen05,foot,geometry_policy,5deg_5mm,1,0,1.0,4.157966781521526,1.0,2.1333354973676206,1.8894413905160177,0.16239459699136205,0.8485,
,specimen05,foot,geometry_policy,5deg_5mm,1,1,1.0,4.157966781496424,1.0,2.1333354973549756,2.089528503951251,0.15792082899133675,0.8485,
,specimen05,foot,geometry_policy,5deg_5mm,1,2,1.0,4.157966781496349,1.0,2.1333354973532663,2.1526573374368505,0.16280977698625065,0.8485,
,specimen05,foot,geometry_policy,5deg_5mm,1,3,1.0,4.157966781515117,1.0,2.133335497364203,2.012629218415134,0.15957919499487616,0.8485,
,specimen05,foot,geometry_policy,5deg_5mm,1,4,1.0,4.157966781521514,1.0,2.1333354973662537,1.9637083850150303,0.1577190310053993,0.8485,
,specimen05,foot,geometry_policy,10deg_10mm,2,0,1.0,4.15796678149634,1.0,2.1333354973542917,1.7457911462529032,0.15620054199825972,0.8485,
,specimen05,foot,geometry_policy,10deg_10mm,2,1,1.0,4.157966781496389,1.0,2.1333354973536083,2.392040790532646,0.1512353849830106,0.8485,
,specimen05,foot,geometry_policy,10deg_10mm,2,2,1.0,4.157966781496389,1.0,2.1333354973542917,2.025211059865918,0.15849046199582517,0.8485,
,specimen05,foot,geometry_policy,10deg_10mm,2,3,1.0,4.157966781521411,1.0,2.1333354973659118,1.7761809101948756,0.1563119009952061,0.8485,
,specimen05,foot,geometry_policy,10deg_10mm,2,4,1.0,4.157486321575909,1.0,2.132696043858465,1.9888695283372655,0.15612635598517954,0.8485,
,specimen05,foot,geometry_policy,20deg_20mm,3,0,1.0,4.1579667815214085,1.0,2.133335497368988,1.6719957066258868,0.15739471002598293,0.8485,
,specimen05,foot,geometry_policy,20deg_20mm,3,1,1.0,4.157966781496344,1.0,2.1333354973549756,1.9725115429182143,0.15962377897812985,0.8485,
,specimen05,foot,geometry_policy,20deg_20mm,3,2,1.0,4.15796678149639,1.0,2.1333354973542917,1.7043802662607996,0.16185337901697494,0.8485,
,specimen05,foot,geometry_policy,20deg_20mm,3,3,1.0,4.157486239128263,1.0,2.132695998976835,1.814068452965196,0.16480088199023157,0.8485,
,specimen05,foot,geometry_policy,20deg_20mm,3,4,1.0,4.157486397510417,1.0,2.1326960810822797,2.6758738407844365,0.16362127600586973,0.8485,
,specimen05,foot,pfad_policy,aligned,0,0,0.9,4.626173164102961,1.0,2.3526841247735506,2.0281957741636907,0.12715163599932566,0.903,
,specimen05,foot,pfad_policy,5deg_5mm,1,0,0.9,4.626173164102928,1.0,2.35268412477448,1.840695994901005,0.12604202498914674,0.903,
,specimen05,foot,pfad_policy,5deg_5mm,1,1,0.9,4.626173164102916,1.0,2.3526841247751,2.082577475985429,0.12657746698823757,0.903,
,specimen05,foot,pfad_policy,5deg_5mm,1,2,0.9,4.62617316410294,1.0,2.35268412477479,2.1477787727459385,0.12629375598044135,0.903,
,specimen05,foot,pfad_policy,5deg_5mm,1,3,0.9,4.626173164102999,1.0,2.35268412477448,1.9993100993378563,0.12710911402245983,0.903,
,specimen05,foot,pfad_policy,5deg_5mm,1,4,0.9,4.62617316410298,1.0,2.3526841247751,1.9147374800481392,0.12534554398735054,0.903,
,specimen05,foot,pfad_policy,10deg_10mm,2,0,0.9,4.626173164102927,1.0,2.3526841247735506,1.6768042308389661,0.12702080700546503,0.903,
,specimen05,foot,pfad_policy,10deg_10mm,2,1,0.9,4.626173164102959,1.0,2.35268412477479,2.4098474885463284,0.09556892199907452,0.903,
,specimen05,foot,pfad_policy,10deg_10mm,2,2,0.9,4.62617316410294,1.0,2.35268412477448,1.9963603426303922,0.1300011339772027,0.903,
,specimen05,foot,pfad_policy,10deg_10mm,2,3,0.9,4.626173164102968,1.0,2.3526841247741705,1.6828242490643595,0.12534947198582813,0.903,
,specimen05,foot,pfad_policy,10deg_10mm,2,4,0.9,4.626173164102977,1.0,2.3526841247751,1.9921405200713418,0.12891870900057256,0.903,
,specimen05,foot,pfad_policy,20deg_20mm,3,0,0.9,4.626173164103028,1.0,2.35268412477479,1.6214073256546062,0.12650100298924372,0.903,
,specimen05,foot,pfad_policy,20deg_20mm,3,1,0.9,4.626173164102957,1.0,2.35268412477479,1.8622594174908529,0.12743593301274814,0.903,
,specimen05,foot,pfad_policy,20deg_20mm,3,2,0.9,4.626173164102948,1.0,2.3526841247741705,1.7059978582550421,0.10172245700960048,0.903,
,specimen05,foot,pfad_policy,20deg_20mm,3,3,0.9,4.626173164102934,1.0,2.3526841247732406,1.710612194395901,0.1320935600087978,0.903,
,specimen05,foot,pfad_policy,20deg_20mm,3,4,0.9,4.626173164102979,1.0,2.35268412477541,2.7348090031667946,0.11379560199566185,0.903,
